node,centrality,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
36792963400,eigenvector_rank,,,,,,,,,,,,,
36792963400,giant,,,,,,,,,,,0.0,0.0,0.0
36792963400,num_2nd_neighbors,,,,,,,,,,,1.0,1.0,0.0
36793511000,betweenness,,,,,,,,,,,0.0011242206673678548,,1.0960894659538954e-05
36793511000,betweenness_rank,,,,,,,,,,,256.0,,315.0
36793511000,closeness,,,,,,,,,,,0.07795628127469055,,0.07438204806925618
36793511000,degree,,,,,,,,,,,2.0,2.0,2.0
36793511000,eigenvector,,,,,,,,,,,3.024123701591569e-08,,6.498794678666419e-07
36793511000,eigenvector_rank,,,,,,,,,,,416.0,,345.0
36793511000,giant,,,,,,,,,,,1.0,0.0,1.0
36793511000,num_2nd_neighbors,,,,,,,,,,,3.0,4.0,8.0
36794707100,betweenness,,,,,,,,,,,,,
36794707100,betweenness_rank,,,,,,,,,,,,,
36794707100,closeness,,,,,,,,,,,,,
36794707100,degree,2.0,,,,,,,,,,,,
36794707100,eigenvector,,,,,,,,,,,,,
36794707100,eigenvector_rank,,,,,,,,,,,,,
36794707100,giant,0.0,,,,,,,,,,,,
36794707100,num_2nd_neighbors,3.0,,,,,,,,,,,,
36795094100,betweenness,,,,,,,,,,,,,
36795094100,betweenness_rank,,,,,,,,,,,,,
36795094100,closeness,,,,,,,,,,,,,
36795094100,degree,1.0,1.0,1.0,1.0,1.0,,,,,,,,
36795094100,eigenvector,,,,,,,,,,,,,
36795094100,eigenvector_rank,,,,,,,,,,,,,
36795094100,giant,0.0,0.0,0.0,0.0,0.0,,,,,,,,
36795094100,num_2nd_neighbors,4.0,2.0,0.0,0.0,0.0,,,,,,,,
36795932400,betweenness,,,,,,,,,,,,,
36795932400,betweenness_rank,,,,,,,,,,,,,
36795932400,closeness,,,,,,,,,,,,,
36795932400,degree,1.0,1.0,,,,,,,,,,,
36795932400,eigenvector,,,,,,,,,,,,,
36795932400,eigenvector_rank,,,,,,,,,,,,,
36795932400,giant,0.0,0.0,,,,,,,,,,,
36795932400,num_2nd_neighbors,0.0,0.0,,,,,,,,,,,
36796300400,betweenness,,,,,,,,,,,,,
36796300400,betweenness_rank,,,,,,,,,,,,,
36796300400,closeness,,,,,,,,,,,,,
36796300400,degree,2.0,2.0,,,,,,,,,,,
36796300400,eigenvector,,,,,,,,,,,,,
36796300400,eigenvector_rank,,,,,,,,,,,,,
36796300400,giant,0.0,0.0,,,,,,,,,,,
36796300400,num_2nd_neighbors,0.0,1.0,,,,,,,,,,,
36801814800,betweenness,,,,,,,,,,,,,
36801814800,betweenness_rank,,,,,,,,,,,,,
36801814800,closeness,,,,,,,,,,,,,
36801814800,degree,,,,,,,,,,,,4.0,4.0
36801814800,eigenvector,,,,,,,,,,,,,
36801814800,eigenvector_rank,,,,,,,,,,,,,
36801814800,giant,,,,,,,,,,,,0.0,0.0
36801814800,num_2nd_neighbors,,,,,,,,,,,,0.0,0.0
36816030000,betweenness,,,,,,,,,,,,,
36816030000,betweenness_rank,,,,,,,,,,,,,
36816030000,closeness,,,,,,,,,,,,,
36816030000,degree,,,,,,,,,,,,,0.0
36816030000,eigenvector,,,,,,,,,,,,,
36816030000,eigenvector_rank,,,,,,,,,,,,,
36816030000,giant,,,,,,,,,,,,,0.0
36816030000,num_2nd_neighbors,,,,,,,,,,,,,0.0
36816300400,betweenness,,,,,,,,,,,,,
36816300400,betweenness_rank,,,,,,,,,,,,,
36816300400,closeness,,,,,,,,,,,,,
36816300400,degree,,,,,,,,,,,,,2.0
36816300400,eigenvector,,,,,,,,,,,,,
36816300400,eigenvector_rank,,,,,,,,,,,,,
36816300400,giant,,,,,,,,,,,,,0.0
36816300400,num_2nd_neighbors,,,,,,,,,,,,,0.0
36817680400,betweenness,,,,,,,,,,,,,
36817680400,betweenness_rank,,,,,,,,,,,,,
36817680400,closeness,,,,,,,,,,,,,
36817680400,degree,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
36817680400,eigenvector,,,,,,,,,,,,,
36817680400,eigenvector_rank,,,,,,,,,,,,,
36817680400,giant,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
36817680400,num_2nd_neighbors,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
36818001900,betweenness,,,,,,,,,,,,,
36818001900,betweenness_rank,,,,,,,,,,,,,
36818001900,closeness,,,,,,,,,,,,,
36818001900,degree,,,,,,,2.0,2.0,2.0,,,,
36818001900,eigenvector,,,,,,,,,,,,,
36818001900,eigenvector_rank,,,,,,,,,,,,,
36818001900,giant,,,,,,,0.0,0.0,0.0,,,,
36818001900,num_2nd_neighbors,,,,,,,0.0,0.0,0.0,,,,
36818369100,betweenness,,,,,,,,,,,,,
36818369100,betweenness_rank,,,,,,,,,,,,,
36818369100,closeness,,,,,,,,,,,,,
36818369100,degree,3.0,,,,,,,,,,,,
36818369100,eigenvector,,,,,,,,,,,,,
36818369100,eigenvector_rank,,,,,,,,,,,,,
36818369100,giant,0.0,,,,,,,,,,,,
36818369100,num_2nd_neighbors,2.0,,,,,,,,,,,,
36820926300,betweenness,,,,,,,,,,,,,
36820926300,betweenness_rank,,,,,,,,,,,,,
36820926300,closeness,,,,,,,,,,,,,
36820926300,degree,2.0,2.0,,,,,,,,,,,
36820926300,eigenvector,,,,,,,,,,,,,
36820926300,eigenvector_rank,,,,,,,,,,,,,
36820926300,giant,0.0,0.0,,,,,,,,,,,
36820926300,num_2nd_neighbors,0.0,0.0,,,,,,,,,,,
36823415500,betweenness,,,,,,,,,,,,,
36823415500,betweenness_rank,,,,,,,,,,,,,
36823415500,closeness,,,,,,,,,,,,,
36823415500,degree,,,,,,,,,,,,,2.0
36823415500,eigenvector,,,,,,,,,,,,,
36823415500,eigenvector_rank,,,,,,,,,,,,,
36823415500,giant,,,,,,,,,,,,,0.0
36823415500,num_2nd_neighbors,,,,,,,,,,,,,0.0
36826993600,betweenness,,,,,,,,,,,,,
36826993600,betweenness_rank,,,,,,,,,,,,,
36826993600,closeness,,,,,,,,,,,,,
36826993600,degree,,0.0,0.0,0.0,,,,,,,,,
36826993600,eigenvector,,,,,,,,,,,,,
36826993600,eigenvector_rank,,,,,,,,,,,,,
36826993600,giant,,0.0,0.0,0.0,,,,,,,,,
36826993600,num_2nd_neighbors,,0.0,0.0,0.0,,,,,,,,,
36827163000,betweenness,,,,,,,,,,,,,
36827163000,betweenness_rank,,,,,,,,,,,,,
36827163000,closeness,,,,,,,,,,,,,
36827163000,degree,1.0,1.0,1.0,,,,,,,,,,
36827163000,eigenvector,,,,,,,,,,,,,
36827163000,eigenvector_rank,,,,,,,,,,,,,
36827163000,giant,0.0,0.0,0.0,,,,,,,,,,
36827163000,num_2nd_neighbors,0.0,0.0,0.0,,,,,,,,,,
36827650800,betweenness,,,,,,,,,,,,,
36827650800,betweenness_rank,,,,,,,,,,,,,
36827650800,closeness,,,,,,,,,,,,,
36827650800,degree,,,,,2.0,2.0,2.0,,,,,,
36827650800,eigenvector,,,,,,,,,,,,,
36827650800,eigenvector_rank,,,,,,,,,,,,,
36827650800,giant,,,,,0.0,0.0,0.0,,,,,,
36827650800,num_2nd_neighbors,,,,,0.0,0.0,4.0,,,,,,
36837565100,betweenness,,,,,,,,,,,,,
36837565100,betweenness_rank,,,,,,,,,,,,,
36837565100,closeness,,,,,,,,,,,,,
36837565100,degree,,,,,,,,,,,2.0,2.0,2.0
36837565100,eigenvector,,,,,,,,,,,,,
36837565100,eigenvector_rank,,,,,,,,,,,,,
36837565100,giant,,,,,,,,,,,0.0,0.0,0.0
36837565100,num_2nd_neighbors,,,,,,,,,,,1.0,1.0,1.0
36840321700,betweenness,,,,,,,,,,,,,
36840321700,betweenness_rank,,,,,,,,,,,,,
36840321700,closeness,,,,,,,,,,,,,
36840321700,degree,2.0,,,,,,,,,,,,
36840321700,eigenvector,,,,,,,,,,,,,
36840321700,eigenvector_rank,,,,,,,,,,,,,
36840321700,giant,0.0,,,,,,,,,,,,
36840321700,num_2nd_neighbors,0.0,,,,,,,,,,,,
36844361000,betweenness,,,,,,,,,,,,,
36844361000,betweenness_rank,,,,,,,,,,,,,
36844361000,closeness,,,,,,,,,,,,,
36844361000,degree,,,,,,,,,,,,,0.0
36844361000,eigenvector,,,,,,,,,,,,,
36844361000,eigenvector_rank,,,,,,,,,,,,,
36844361000,giant,,,,,,,,,,,,,0.0
36844361000,num_2nd_neighbors,,,,,,,,,,,,,0.0
36844647500,betweenness,,,,,,,,,,,,,3.825128544451345e-05
36844647500,betweenness_rank,,,,,,,,,,,,,311.0
36844647500,closeness,,,,,,,,,,,,,0.1141209367354072
36844647500,degree,,,,,,,,,,,,,3.0
36844647500,eigenvector,,,,,,,,,,,,,1.4279051535093184e-05
36844647500,eigenvector_rank,,,,,,,,,,,,,222.0
36844647500,giant,,,,,,,,,,,,,1.0
36844647500,num_2nd_neighbors,,,,,,,,,,,,,12.0
36846370300,betweenness,,,,,,,,,,,,,
36846370300,betweenness_rank,,,,,,,,,,,,,
36846370300,closeness,,,,,,,,,,,,,
36846370300,degree,,,,,,,,,,,2.0,2.0,2.0
36846370300,eigenvector,,,,,,,,,,,,,
36846370300,eigenvector_rank,,,,,,,,,,,,,
36846370300,giant,,,,,,,,,,,0.0,0.0,0.0
36846370300,num_2nd_neighbors,,,,,,,,,,,1.0,1.0,0.0
36847201300,betweenness,,,,,,,,,,,,,
36847201300,betweenness_rank,,,,,,,,,,,,,
36847201300,closeness,,,,,,,,,,,,,
36847201300,degree,,1.0,1.0,1.0,,,,,,,,,
36847201300,eigenvector,,,,,,,,,,,,,
36847201300,eigenvector_rank,,,,,,,,,,,,,
36847201300,giant,,0.0,0.0,0.0,,,,,,,,,
36847201300,num_2nd_neighbors,,0.0,0.0,0.0,,,,,,,,,
36848784900,betweenness,,,,,,,,,,,,,
36848784900,betweenness_rank,,,,,,,,,,,,,
36848784900,closeness,,,,,,,,,,,,,
36848784900,degree,,,,,,,1.0,1.0,1.0,,,,
36848784900,eigenvector,,,,,,,,,,,,,
36848784900,eigenvector_rank,,,,,,,,,,,,,
36848784900,giant,,,,,,,0.0,0.0,0.0,,,,
36848784900,num_2nd_neighbors,,,,,,,0.0,0.0,0.0,,,,
36850117800,betweenness,,,,,,,,,,,,,
36850117800,betweenness_rank,,,,,,,,,,,,,
36850117800,closeness,,,,,,,,,,,,,
36850117800,degree,2.0,2.0,,,,,,,,,,,
36850117800,eigenvector,,,,,,,,,,,,,
36850117800,eigenvector_rank,,,,,,,,,,,,,
36850117800,giant,0.0,0.0,,,,,,,,,,,
36850117800,num_2nd_neighbors,0.0,2.0,,,,,,,,,,,
36852025400,betweenness,,,,,,,,,,,,,
36852025400,betweenness_rank,,,,,,,,,,,,,
36852025400,closeness,,,,,,,,,,,,,
36852025400,degree,1.0,1.0,1.0,,,,,,,,,,
36852025400,eigenvector,,,,,,,,,,,,,
36852025400,eigenvector_rank,,,,,,,,,,,,,
36852025400,giant,0.0,0.0,0.0,,,,,,,,,,
36852025400,num_2nd_neighbors,0.0,0.0,0.0,,,,,,,,,,
36855267300,betweenness,,,,,,,,,,,,,
36855267300,betweenness_rank,,,,,,,,,,,,,
36855267300,closeness,,,,,,,,,,,,,
36855267300,degree,,,,,,,,,,,1.0,1.0,1.0
36855267300,eigenvector,,,,,,,,,,,,,
36855267300,eigenvector_rank,,,,,,,,,,,,,
36855267300,giant,,,,,,,,,,,0.0,0.0,0.0
36855267300,num_2nd_neighbors,,,,,,,,,,,0.0,0.0,0.0
36862602500,betweenness,,,,,,,,,,,,,
36862602500,betweenness_rank,,,,,,,,,,,,,
36862602500,closeness,,,,,,,,,,,,,
36862602500,degree,,,,,,,,,,,,,1.0
36862602500,eigenvector,,,,,,,,,,,,,
36862602500,eigenvector_rank,,,,,,,,,,,,,
36862602500,giant,,,,,,,,,,,,,0.0
36862602500,num_2nd_neighbors,,,,,,,,,,,,,0.0
36865540000,betweenness,,,,,,,,,,,,,
36865540000,betweenness_rank,,,,,,,,,,,,,
36865540000,closeness,,,,,,,,,,,,,
36865540000,degree,,,,,,,,,,1.0,1.0,1.0,1.0
36865540000,eigenvector,,,,,,,,,,,,,
36865540000,eigenvector_rank,,,,,,,,,,,,,
36865540000,giant,,,,,,,,,,0.0,0.0,0.0,0.0
36865540000,num_2nd_neighbors,,,,,,,,,,4.0,4.0,1.0,0.0
36866090800,betweenness,,,,,,,,,,,,,
36866090800,betweenness_rank,,,,,,,,,,,,,
36866090800,closeness,,,,,,,,,,,,,
36866090800,degree,,,,,,,,,,,,,2.0
36866090800,eigenvector,,,,,,,,,,,,,
36866090800,eigenvector_rank,,,,,,,,,,,,,
36866090800,giant,,,,,,,,,,,,,0.0
36866090800,num_2nd_neighbors,,,,,,,,,,,,,0.0
36866332000,betweenness,,,,,,,,,,,,,
36866332000,betweenness_rank,,,,,,,,,,,,,
36866332000,closeness,,,,,,,,,,,,,
36866332000,degree,,,,,,,,,,,,,1.0
36866332000,eigenvector,,,,,,,,,,,,,
36866332000,eigenvector_rank,,,,,,,,,,,,,
36866332000,giant,,,,,,,,,,,,,0.0
36866332000,num_2nd_neighbors,,,,,,,,,,,,,0.0
36869894100,betweenness,,,,,,,,,,,,,
36869894100,betweenness_rank,,,,,,,,,,,,,
36869894100,closeness,,,,,,,,,,,,,
36869894100,degree,,,1.0,1.0,1.0,,,,,,,,
36869894100,eigenvector,,,,,,,,,,,,,
36869894100,eigenvector_rank,,,,,,,,,,,,,
36869894100,giant,,,0.0,0.0,0.0,,,,,,,,
36869894100,num_2nd_neighbors,,,0.0,0.0,0.0,,,,,,,,
36871011000,betweenness,,,,,,,,,,,,,
36871011000,betweenness_rank,,,,,,,,,,,,,
36871011000,closeness,,,,,,,,,,,,,
36871011000,degree,,,,,,,,,,,,1.0,1.0
36871011000,eigenvector,,,,,,,,,,,,,
36871011000,eigenvector_rank,,,,,,,,,,,,,
36871011000,giant,,,,,,,,,,,,0.0,0.0
36871011000,num_2nd_neighbors,,,,,,,,,,,,0.0,0.0
36875718300,betweenness,,,,,,,,,0.043363499245852186,0.0,,,
36875718300,betweenness_rank,,,,,,,,,49.0,62.0,,,
36875718300,closeness,,,,,,,,,0.0696961960684197,0.13010446343779677,,,
36875718300,degree,,,,,,,3.0,3.0,4.0,1.0,3.0,2.0,2.0
36875718300,eigenvector,,,,,,,,,1.7170969763588214e-10,3.2369360506997235e-05,,,
36875718300,eigenvector_rank,,,,,,,,,259.0,118.0,,,
36875718300,giant,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0
36875718300,num_2nd_neighbors,,,,,,,2.0,4.0,5.0,2.0,3.0,1.0,3.0
36882174800,betweenness,,,,,,,,,,,,,
36882174800,betweenness_rank,,,,,,,,,,,,,
36882174800,closeness,,,,,,,,,,,,,
36882174800,degree,,,,,1.0,1.0,1.0,,,,,,
36882174800,eigenvector,,,,,,,,,,,,,
36882174800,eigenvector_rank,,,,,,,,,,,,,
36882174800,giant,,,,,0.0,0.0,0.0,,,,,,
36882174800,num_2nd_neighbors,,,,,0.0,0.0,0.0,,,,,,
36884623800,betweenness,,,,,,,,,,,,,
36884623800,betweenness_rank,,,,,,,,,,,,,
36884623800,closeness,,,,,,,,,,,,,
36884623800,degree,,,,,,,,0.0,0.0,0.0,,,
36884623800,eigenvector,,,,,,,,,,,,,
36884623800,eigenvector_rank,,,,,,,,,,,,,
36884623800,giant,,,,,,,,0.0,0.0,0.0,,,
36884623800,num_2nd_neighbors,,,,,,,,0.0,0.0,0.0,,,
36886393000,betweenness,,,,,,,,,,,,,
36886393000,betweenness_rank,,,,,,,,,,,,,
36886393000,closeness,,,,,,,,,,,,,
36886393000,degree,1.0,,,,,,,,,,,,
36886393000,eigenvector,,,,,,,,,,,,,
36886393000,eigenvector_rank,,,,,,,,,,,,,
36886393000,giant,0.0,,,,,,,,,,,,
36886393000,num_2nd_neighbors,0.0,,,,,,,,,,,,
36886434700,betweenness,,,,,,,,,,,,,
36886434700,betweenness_rank,,,,,,,,,,,,,
36886434700,closeness,,,,,,,,,,,,,
36886434700,degree,,,1.0,1.0,1.0,,,,,,,,
36886434700,eigenvector,,,,,,,,,,,,,
36886434700,eigenvector_rank,,,,,,,,,,,,,
36886434700,giant,,,0.0,0.0,0.0,,,,,,,,
36886434700,num_2nd_neighbors,,,1.0,0.0,0.0,,,,,,,,
36886545000,betweenness,,,,,,,,,,,,,
36886545000,betweenness_rank,,,,,,,,,,,,,
36886545000,closeness,,,,,,,,,,,,,
36886545000,degree,,,,,,,,2.0,2.0,2.0,,,
36886545000,eigenvector,,,,,,,,,,,,,
36886545000,eigenvector_rank,,,,,,,,,,,,,
36886545000,giant,,,,,,,,0.0,0.0,0.0,,,
36886545000,num_2nd_neighbors,,,,,,,,2.0,0.0,0.0,,,
36886550200,betweenness,,,,,,,,,,,,,
36886550200,betweenness_rank,,,,,,,,,,,,,
36886550200,closeness,,,,,,,,,,,,,
36886550200,degree,,,,,,,,,,,,1.0,1.0
36886550200,eigenvector,,,,,,,,,,,,,
36886550200,eigenvector_rank,,,,,,,,,,,,,
36886550200,giant,,,,,,,,,,,,0.0,0.0
36886550200,num_2nd_neighbors,,,,,,,,,,,,0.0,0.0
36887151600,betweenness,,,,,,,,,,,,,
36887151600,betweenness_rank,,,,,,,,,,,,,
36887151600,closeness,,,,,,,,,,,,,
36887151600,degree,1.0,,,,,,,,,,,,
36887151600,eigenvector,,,,,,,,,,,,,
36887151600,eigenvector_rank,,,,,,,,,,,,,
36887151600,giant,0.0,,,,,,,,,,,,
36887151600,num_2nd_neighbors,0.0,,,,,,,,,,,,
36890878700,betweenness,,,,,,,,,,,,,
36890878700,betweenness_rank,,,,,,,,,,,,,
36890878700,closeness,,,,,,,,,,,,,
36890878700,degree,,,,,,,,,,3.0,3.0,3.0,
36890878700,eigenvector,,,,,,,,,,,,,
36890878700,eigenvector_rank,,,,,,,,,,,,,
36890878700,giant,,,,,,,,,,0.0,0.0,0.0,
36890878700,num_2nd_neighbors,,,,,,,,,,3.0,3.0,2.0,
36891555800,betweenness,,,,,,,,,,,,,
36891555800,betweenness_rank,,,,,,,,,,,,,
36891555800,closeness,,,,,,,,,,,,,
36891555800,degree,,,2.0,2.0,2.0,,,,,,,,
36891555800,eigenvector,,,,,,,,,,,,,
36891555800,eigenvector_rank,,,,,,,,,,,,,
36891555800,giant,,,0.0,0.0,0.0,,,,,,,,
36891555800,num_2nd_neighbors,,,0.0,0.0,0.0,,,,,,,,
36892063500,betweenness,,,,,,,,,,,,,
36892063500,betweenness_rank,,,,,,,,,,,,,
36892063500,closeness,,,,,,,,,,,,,
36892063500,degree,,,,,,,,,,2.0,2.0,2.0,
36892063500,eigenvector,,,,,,,,,,,,,
36892063500,eigenvector_rank,,,,,,,,,,,,,
36892063500,giant,,,,,,,,,,0.0,0.0,0.0,
36892063500,num_2nd_neighbors,,,,,,,,,,2.0,2.0,0.0,
36892132800,betweenness,,,,,,,,,,,,,
36892132800,betweenness_rank,,,,,,,,,,,,,
36892132800,closeness,,,,,,,,,,,,,
36892132800,degree,,,,,,,,1.0,1.0,1.0,,,
36892132800,eigenvector,,,,,,,,,,,,,
36892132800,eigenvector_rank,,,,,,,,,,,,,
36892132800,giant,,,,,,,,0.0,0.0,0.0,,,
36892132800,num_2nd_neighbors,,,,,,,,0.0,0.0,2.0,,,
36893471200,betweenness,,,,,,,,,,,,,
36893471200,betweenness_rank,,,,,,,,,,,,,
36893471200,closeness,,,,,,,,,,,,,
36893471200,degree,,,,,,,,,,,0.0,0.0,0.0
36893471200,eigenvector,,,,,,,,,,,,,
36893471200,eigenvector_rank,,,,,,,,,,,,,
36893471200,giant,,,,,,,,,,,0.0,0.0,0.0
36893471200,num_2nd_neighbors,,,,,,,,,,,0.0,0.0,0.0
36893929600,betweenness,,,,,,,,,,,,,
36893929600,betweenness_rank,,,,,,,,,,,,,
36893929600,closeness,,,,,,,,,,,,,
36893929600,degree,,,1.0,1.0,1.0,,,,,,,,
36893929600,eigenvector,,,,,,,,,,,,,
36893929600,eigenvector_rank,,,,,,,,,,,,,
36893929600,giant,,,0.0,0.0,0.0,,,,,,,,
36893929600,num_2nd_neighbors,,,0.0,0.0,0.0,,,,,,,,
36894731100,betweenness,,,,,,,,,,,,,
36894731100,betweenness_rank,,,,,,,,,,,,,
36894731100,closeness,,,,,,,,,,,,,
36894731100,degree,,,,,,,,,,,2.0,2.0,2.0
36894731100,eigenvector,,,,,,,,,,,,,
36894731100,eigenvector_rank,,,,,,,,,,,,,
36894731100,giant,,,,,,,,,,,0.0,0.0,0.0
36894731100,num_2nd_neighbors,,,,,,,,,,,4.0,2.0,0.0
36896155200,betweenness,,,,,,,,,,,,,
36896155200,betweenness_rank,,,,,,,,,,,,,
36896155200,closeness,,,,,,,,,,,,,
36896155200,degree,1.0,1.0,1.0,,,,,,,,,,
36896155200,eigenvector,,,,,,,,,,,,,
36896155200,eigenvector_rank,,,,,,,,,,,,,
36896155200,giant,0.0,0.0,0.0,,,,,,,,,,
36896155200,num_2nd_neighbors,0.0,0.0,0.0,,,,,,,,,,
36897652900,betweenness,,,,,,,,,,,,,
36897652900,betweenness_rank,,,,,,,,,,,,,
36897652900,closeness,,,,,,,,,,,,,
36897652900,degree,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
36897652900,eigenvector,,,,,,,,,,,,,
36897652900,eigenvector_rank,,,,,,,,,,,,,
36897652900,giant,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36897652900,num_2nd_neighbors,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
36897902700,betweenness,,,,,,,,,,,,,
36897902700,betweenness_rank,,,,,,,,,,,,,
36897902700,closeness,,,,,,,,,,,,,
36897902700,degree,,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0
36897902700,eigenvector,,,,,,,,,,,,,
36897902700,eigenvector_rank,,,,,,,,,,,,,
36897902700,giant,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
36897902700,num_2nd_neighbors,,,,,,,0.0,0.0,1.0,,0.0,2.0,2.0
36899828100,betweenness,,,,,,,,,,,,,
36899828100,betweenness_rank,,,,,,,,,,,,,
36899828100,closeness,,,,,,,,,,,,,
36899828100,degree,,,,,,,,,,,3.0,3.0,3.0
36899828100,eigenvector,,,,,,,,,,,,,
36899828100,eigenvector_rank,,,,,,,,,,,,,
36899828100,giant,,,,,,,,,,,0.0,0.0,0.0
36899828100,num_2nd_neighbors,,,,,,,,,,,0.0,0.0,0.0
36900189200,betweenness,,,,,,,,,,,,,
36900189200,betweenness_rank,,,,,,,,,,,,,
36900189200,closeness,,,,,,,,,,,,,
36900189200,degree,,,,,,,,,,,1.0,1.0,1.0
36900189200,eigenvector,,,,,,,,,,,,,
36900189200,eigenvector_rank,,,,,,,,,,,,,
36900189200,giant,,,,,,,,,,,0.0,0.0,0.0
36900189200,num_2nd_neighbors,,,,,,,,,,,0.0,0.0,0.0
36904694200,betweenness,,,,,,,,,,,,,
36904694200,betweenness_rank,,,,,,,,,,,,,
36904694200,closeness,,,,,,,,,,,,,
36904694200,degree,,,,,,,,,,,,1.0,1.0
36904694200,eigenvector,,,,,,,,,,,,,
36904694200,eigenvector_rank,,,,,,,,,,,,,
36904694200,giant,,,,,,,,,,,,0.0,0.0
36904694200,num_2nd_neighbors,,,,,,,,,,,,0.0,1.0
36905959700,betweenness,,,,,,,,,,,,0.010563182088245412,0.0
36905959700,betweenness_rank,,,,,,,,,,,,154.0,333.0
36905959700,closeness,,,,,,,,,,,,0.07104305259194175,0.09416005767844268
36905959700,degree,,,,,,,,,,1.0,3.0,3.0,2.0
36905959700,eigenvector,,,,,,,,,,,,6.499485136245681e-07,3.635421410518686e-08
36905959700,eigenvector_rank,,,,,,,,,,,,306.0,453.0
36905959700,giant,,,,,,,,,,0.0,0.0,1.0,1.0
36905959700,num_2nd_neighbors,,,,,,,,,,0.0,4.0,6.0,3.0
36906090400,betweenness,,,,,,,,,,,,,
36906090400,betweenness_rank,,,,,,,,,,,,,
36906090400,closeness,,,,,,,,,,,,,
36906090400,degree,3.0,,,,,,,,,,,,
36906090400,eigenvector,,,,,,,,,,,,,
36906090400,eigenvector_rank,,,,,,,,,,,,,
36906090400,giant,0.0,,,,,,,,,,,,
36906090400,num_2nd_neighbors,2.0,,,,,,,,,,,,
36906720000,betweenness,,,,,,,,,,,,,
36906720000,betweenness_rank,,,,,,,,,,,,,
36906720000,closeness,,,,,,,,,,,,,
36906720000,degree,,,2.0,2.0,2.0,,,,,,,,
36906720000,eigenvector,,,,,,,,,,,,,
36906720000,eigenvector_rank,,,,,,,,,,,,,
36906720000,giant,,,0.0,0.0,0.0,,,,,,,,
36906720000,num_2nd_neighbors,,,0.0,0.0,0.0,,,,,,,,
36911185500,betweenness,,,,,,,,,,,,,
36911185500,betweenness_rank,,,,,,,,,,,,,
36911185500,closeness,,,,,,,,,,,,,
36911185500,degree,,,,,,,,,1.0,1.0,1.0,,
36911185500,eigenvector,,,,,,,,,,,,,
36911185500,eigenvector_rank,,,,,,,,,,,,,
36911185500,giant,,,,,,,,,0.0,0.0,0.0,,
36911185500,num_2nd_neighbors,,,,,,,,,0.0,0.0,0.0,,
36913620500,betweenness,,,,,,,,,,,,,
36913620500,betweenness_rank,,,,,,,,,,,,,
36913620500,closeness,,,,,,,,,,,,,
36913620500,degree,,,,,,1.0,1.0,2.0,1.0,1.0,,,
36913620500,eigenvector,,,,,,,,,,,,,
36913620500,eigenvector_rank,,,,,,,,,,,,,
36913620500,giant,,,,,,0.0,0.0,0.0,0.0,0.0,,,
36913620500,num_2nd_neighbors,,,,,,0.0,1.0,1.0,0.0,0.0,,,
36917174300,betweenness,,,,,,,,,,,,,
36917174300,betweenness_rank,,,,,,,,,,,,,
36917174300,closeness,,,,,,,,,,,,,
36917174300,degree,,,,,,,,,,1.0,1.0,1.0,
36917174300,eigenvector,,,,,,,,,,,,,
36917174300,eigenvector_rank,,,,,,,,,,,,,
36917174300,giant,,,,,,,,,,0.0,0.0,0.0,
36917174300,num_2nd_neighbors,,,,,,,,,,0.0,0.0,0.0,
36920601600,betweenness,,,,,,,,,,,0.0,0.0,
36920601600,betweenness_rank,,,,,,,,,,,305.0,290.0,
36920601600,closeness,,,,,,,,,,,0.09195402298850575,0.0812284730195178,
36920601600,degree,,,,,,1.0,1.0,1.0,,,2.0,2.0,2.0
36920601600,eigenvector,,,,,,,,,,,2.245855883905944e-05,2.0889053847125685e-05,
36920601600,eigenvector_rank,,,,,,,,,,,247.0,222.0,
36920601600,giant,,,,,,0.0,0.0,0.0,,,1.0,1.0,0.0
36920601600,num_2nd_neighbors,,,,,,1.0,2.0,2.0,,,7.0,5.0,3.0
36924341200,betweenness,,,,,,,,,,,,,
36924341200,betweenness_rank,,,,,,,,,,,,,
36924341200,closeness,,,,,,,,,,,,,
36924341200,degree,,,,,,,,2.0,2.0,2.0,,,
36924341200,eigenvector,,,,,,,,,,,,,
36924341200,eigenvector_rank,,,,,,,,,,,,,
36924341200,giant,,,,,,,,0.0,0.0,0.0,,,
36924341200,num_2nd_neighbors,,,,,,,,4.0,1.0,2.0,,,
36925851600,betweenness,,,,,,,,,,,,,
36925851600,betweenness_rank,,,,,,,,,,,,,
36925851600,closeness,,,,,,,,,,,,,
36925851600,degree,,0.0,0.0,0.0,,,,,,,,,
36925851600,eigenvector,,,,,,,,,,,,,
36925851600,eigenvector_rank,,,,,,,,,,,,,
36925851600,giant,,0.0,0.0,0.0,,,,,,,,,
36925851600,num_2nd_neighbors,,0.0,0.0,0.0,,,,,,,,,
36927421500,betweenness,,,,,,,,,,,,,
36927421500,betweenness_rank,,,,,,,,,,,,,
